Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong,,
zcrm_1781014000089960460,5/7/2021,5/10/2021,71607,4010 Cocklereece Dr,Greensboro,North Carolina,,,,false,,
zcrm_1781014000089922319,5/6/2021,5/27/2021,198520,4902 Forest hurst,Spring,Texas,,,,false,,
zcrm_1781014000089860453,5/6/2021,5/6/2021,,4711 Karnack Hwy,Marshall,,,,,false,,
zcrm_1781014000089852154,5/6/2021,5/6/2021,3739,7824 Gardenia Rd,Gilmer,Texas,,,,false,,
zcrm_1781014000089611062,5/5/2021,5/5/2021,ID:25d09136-da01-4831-8885-83d393288684,2702 LEE ST,GREENVILLE,Texas,,,,false,,
zcrm_1781014000089173633,5/2/2021,5/3/2021,28986,130 Flycatcher Cove,Cedar Creek,Texas,"Jun 17, 2021",,,false,,
zcrm_1781014000089108233,5/1/2021,5/7/2021,54164,4501 Wiley Road,Houston,Texas,,,,false,,
zcrm_1781014000088976347,4/30/2021,5/7/2021,207133,4048 New Orleans Dr,Odessa,Texas,,,,false,,
zcrm_1781014000088910375,4/30/2021,4/30/2021,21242,12321 Paloma Blanca Way,Del Valle,Texas,,,,false,,
zcrm_1781014000088775171,4/29/2021,5/1/2021,59153,1326 Ervin Street,San Antonio,Texas,,,,false,,
zcrm_1781014000088561092,4/28/2021,5/4/2021,5670,20904 Waterside Dr #3,Lago Vista,Texas,,,,false,,
zcrm_1781014000088497004,4/28/2021,4/30/2021,204864,2903 Jessup Street,Wilmington,Delaware,,,,false,,
zcrm_1781014000088363549,4/27/2021,9/14/2022,,1914 sunshine court,Thousand Oaks,,,,,false,,
zcrm_1781014000088162936,4/26/2021,4/26/2021,29728,2216 Trinity Springs Dr.,Carrollton,Texas,,,,false,,
zcrm_1781014000088028081,4/24/2021,4/25/2021,3739,182 Cr 1331,Rusk,Texas,,,,false,,
zcrm_1781014000087878229,4/23/2021,4/24/2021,168203,2621 Hailes Ct,College Station,Texas,,,,false,,
zcrm_1781014000087772768,4/22/2021,4/22/2021,21680,136 Holmstrom St,Hutto,Texas,,,,false,,
zcrm_1781014000087690424,4/21/2021,5/1/2021,5124,525 Apple St,Joshua,Texas,,,,false,,
zcrm_1781014000087559201,4/21/2021,9/13/2022,,7103 Rancheria Dr,Houston,,,,,false,,
zcrm_1781014000087509459,4/20/2021,4/20/2021,54147,801 Luther Street #1406,College Station,Texas,,,,false,,
zcrm_1781014000087473516,4/20/2021,5/9/2021,506,237 Normandy Ave,San Antonio,Texas,,,,false,,
zcrm_1781014000087419619,4/20/2021,4/20/2021,114803,116 9th st altoona pa,altoona,Pennsylvania,,,,false,,
zcrm_1781014000087151799,4/17/2021,4/17/2021,201178,4515 Jackson Road,Colleyville,Texas,,,,false,,
zcrm_1781014000087074319,4/16/2021,4/21/2021,3554,37782 Marias Way,Magnolia,Texas,,,,false,,
zcrm_1781014000086847851,4/15/2021,4/17/2021,107511,3404 American Dr.,Lago Vista,Texas,,,,false,,
zcrm_1781014000086764011,4/14/2021,4/15/2021,ID:b12806de-fce9-499b-9815-cc7aecc0da04,22 N 4th Street,Stilwell,Oklahoma,,,,false,,
zcrm_1781014000086677969,4/14/2021,4/15/2021,3765,21832 Royal Forest,Frankston,Texas,,,,false,,
zcrm_1781014000086659789,4/14/2021,4/22/2021,77357,"342 arch street,",SPRING CITY,Pennsylvania,,,,false,,
zcrm_1781014000086464277,4/13/2021,4/21/2021,48764,335 W Rosewood,San Antonio,Texas,,,,false,,
zcrm_1781014000086351771,4/12/2021,4/14/2021,2530,14442 Brook Hollow Boulevard,San Antonio,Texas,"May 5, 2021",,,false,,
zcrm_1781014000086324836,4/12/2021,4/15/2021,35950,3016 E 14&1/2 St,Austin,Texas,,,,false,,
zcrm_1781014000086286600,4/12/2021,4/13/2021,33547,10205 Salem Way,Waco,Texas,,,,false,,
zcrm_1781014000086266063,4/12/2021,4/15/2021,117298,19 Cedar Ave,Coral,Pennsylvania,,,,false,,
zcrm_1781014000086209441,4/11/2021,4/11/2021,380,20300 Hamilton Pool Road,Dripping Springs,Texas,,,,false,,
zcrm_1781014000086015422,4/9/2021,4/9/2021,112164,2700 Paula Rd,Killeen,Texas,,,,false,,
zcrm_1781014000085926262,4/8/2021,4/9/2021,24691,10461 Aliann Road,San Antonio,Texas,,,,false,,
zcrm_1781014000085790938,4/7/2021,4/7/2021,ID:f972425e-af72-4004-84db-b4950f88b7f6,4370 La Honda Road,San Gregorio,California,,,,false,,
zcrm_1781014000085594485,4/6/2021,6/21/2021,228685,1608 N Main St,Midland,Texas,"Jul 22, 2021",,,true,,
zcrm_1781014000085594288,4/6/2021,4/9/2021,197163,3620 Furlong Way,Keller,Texas,"May 14, 2021",,,false,,
zcrm_1781014000085460813,4/5/2021,4/6/2021,44457,5129 Columbia Dr,Cibolo,Texas,,,,false,,
zcrm_1781014000085459481,4/5/2021,4/5/2021,ID:424a8ab6-e63c-45bc-bf46-cb6cecd867f7,6301 Balcom Avenue,Encino,California,,,,false,,
zcrm_1781014000085308358,4/3/2021,4/3/2021,25397,17418 ABERDEENSHIRE,Richmond,Texas,,,,false,,
zcrm_1781014000085249342,4/2/2021,4/10/2021,3554,24005 Old Dobbin Rd,Montgomery,Texas,,,,false,,
zcrm_1781014000085194246,4/2/2021,4/3/2021,ID:150abce0-54c6-40d9-a70a-bc69de9edf79,79200 South 4720 Road,Stilwell,Oklahoma,,,,false,,
zcrm_1781014000084908368,3/31/2021,4/6/2021,,7824 Gardenia Dr.,Gilmer,,,,,false,,
zcrm_1781014000084904739,3/31/2021,3/31/2021,7488,1913 Highlander Drive,Rowlett,Texas,,,,false,,
zcrm_1781014000084828862,3/31/2021,3/31/2021,131714,5905 71st Street,Lubbock,Texas,,,,false,,
zcrm_1781014000084776988,3/31/2021,4/1/2021,56803,2625 Rock View,Waco,Texas,,,,false,,
zcrm_1781014000084665160,3/30/2021,3/30/2021,73936,551 Terminal Loop Unit D-5,McQueeney,Texas,,,,false,,
zcrm_1781014000084570680,3/30/2021,5/2/2021,7904,2905 Ventura Ave,Odessa,Texas,,,,false,,
zcrm_1781014000084516151,3/29/2021,3/31/2021,194880,517 Jefferson st,Pittsburg,Texas,,,,false,,
zcrm_1781014000084432580,3/29/2021,3/31/2021,48601,4543 Stratford Pl,San. Antonio,Texas,,,,false,,
zcrm_1781014000084314181,3/27/2021,3/28/2021,58342,4221 State Highway 81,Itasca,Texas,"May 28, 2021",,,false,,
zcrm_1781014000084120360,3/25/2021,9/13/2022,191269,5228 MAXIE ST. UNIT B,HOUSTON,Texas,,,,false,,
zcrm_1781014000083920403,3/24/2021,3/24/2021,4302,10818 Eastcrest Lane,Dallas,Texas,"Apr 27, 2021",,,false,,
zcrm_1781014000083830150,3/23/2021,3/24/2021,126666,420 S Ash St,Kermit,Texas,,,,false,,
zcrm_1781014000083829788,3/24/2021,3/24/2021,191559,1517B Haddon St,Houston,Texas,,,,false,,
zcrm_1781014000083757546,3/23/2021,11/20/2021,129459,6918 Peabody St,Houston,Texas,,,,false,,
zcrm_1781014000083664608,3/23/2021,4/15/2021,50955,9319 Delicado Dr.,Humble,Texas,,,,false,,
zcrm_1781014000083582346,3/22/2021,3/22/2021,174227,10001 Bushland rd,Amarillo,Texas,,,,false,,
zcrm_1781014000083559558,3/22/2021,3/22/2021,7904,5310 Canadian Ave,Midland,Texas,,,,false,,
zcrm_1781014000083487031,3/21/2021,3/21/2021,67823,3810 Glenwood Dr.,Richmond,Texas,,,,false,,
zcrm_1781014000083467262,3/20/2021,8/6/2022,5997,5611 Swan Lake Drive,Arlington,Texas,,,,false,,
zcrm_1781014000083429855,3/20/2021,3/21/2021,,2309 Harbor Dr,Rockport,,,,,false,,
zcrm_1781014000083306507,3/18/2021,3/20/2021,64463,448 Elm St,Kingsland,Texas,"Aug 16, 2021",,,false,,
zcrm_1781014000083272685,3/18/2021,3/19/2021,117666,1509 E New Hope Dr,Cedar Park,Texas,,,,false,,
zcrm_1781014000083261250,3/18/2021,3/18/2021,1007,711 Candlestick,Midland,Texas,,,,false,,
zcrm_1781014000083208124,3/18/2021,4/5/2021,123832,17576 CR 2195,Whitehouse,Texas,,,,false,,
zcrm_1781014000083200395,3/18/2021,3/18/2021,92503,98 Brandywine Drive,Honesdale,Pennsylvania,,,,false,,
zcrm_1781014000083149353,3/17/2021,3/23/2021,9973,10021 Fossil Valley Dr,Fort Worth,Texas,"Apr 16, 2021",,,false,,
zcrm_1781014000082899892,3/16/2021,3/17/2021,24664,104 Parade Drive,San Antonio,Texas,"May 4, 2021",,,false,,
zcrm_1781014000082804551,3/15/2021,3/17/2021,144020,104 N 2nd St Unit #201,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000082684160,3/13/2021,3/16/2021,3523,11127 Vista Norte Ct,Houston,Texas,,,,false,,
zcrm_1781014000082074145,3/9/2021,3/12/2021,145734,6619 Flanary Lane,Dallas,Texas,,,,false,,
zcrm_1781014000081939447,3/8/2021,9/13/2022,,1600 Shelmar Ct.,Arlington,,,,,false,,
zcrm_1781014000081905014,3/8/2021,3/9/2021,7904,10316 Hernandez Ave,Midland,Texas,,,,false,,
zcrm_1781014000081874442,3/8/2021,3/8/2021,4421,1114 Uplands Drive,Northlake,Texas,,,,false,,
zcrm_1781014000081820555,3/7/2021,3/21/2021,58967,2412 Hawkins Lilly,Weatherford,Texas,,,,false,,
zcrm_1781014000081762423,3/6/2021,3/6/2021,187740,19722 Raccoon Hollow Way,Cypress,Texas,,,,false,,
zcrm_1781014000081739355,3/5/2021,8/16/2022,70750,14219 Swallowfield,Houston,Texas,,,,false,,
zcrm_1781014000081187011,3/2/2021,3/17/2021,48624,827 Long Creek Blvd,New Braunfels,Texas,,,,false,,
zcrm_1781014000081168732,3/2/2021,8/8/2022,,4980 Mountain Creek Dr,Las Vegas,,,,,false,,
zcrm_1781014000081102571,3/2/2021,3/2/2021,160502,2561 Mount Clay Drive,effort,Pennsylvania,,,,false,,
zcrm_1781014000081102300,3/2/2021,3/2/2021,129971,1805 SE 4401,Andrews,Texas,,,,false,,
zcrm_1781014000081091141,3/2/2021,3/3/2021,508,617 Grandview,San Antonio,Texas,,,,false,,
zcrm_1781014000080962873,3/1/2021,3/1/2021,24322,121 Repose Ln,San Antonio,Texas,,,,false,,
zcrm_1781014000080470286,2/24/2021,2/24/2021,174227,4222 SW 12th Ave,Amarillo,Texas,,,,false,,
zcrm_1781014000079847311,2/18/2021,2/23/2021,77254,3717 Garret Road,Drexel Hill,Pennsylvania,,,,false,,
zcrm_1781014000079846666,2/18/2021,2/19/2021,160502,2561 Mount Clay Drive,effort,Pennsylvania,,,,false,,
zcrm_1781014000079316531,2/12/2021,2/12/2021,21143,413 Bacak Rd,Ennis,Texas,,,,false,,
zcrm_1781014000079309196,2/12/2021,2/14/2021,114801,1032-36,Duncansville,Pennsylvania,,,,false,,
zcrm_1781014000079293430,2/12/2021,3/4/2021,4421,10405 High Hollows Unit 205,Dallas,Texas,,,,false,,
zcrm_1781014000079206600,2/11/2021,2/16/2021,3554,14446 Hwy 6 South,Navasota,Texas,,,,false,,
zcrm_1781014000079095957,2/10/2021,2/10/2021,73936,586 Riverforest Drive,New Braunfels,Texas,,,,false,,
zcrm_1781014000078359516,2/3/2021,2/3/2021,176975,201 S Meerscheidt St,Dilly,Texas,,,,false,,
zcrm_1781014000078130399,2/2/2021,3/20/2021,ID:3f34dce0-103c-42d0-8b67-a82f5dcbd94e,661 South 22nd Street,San Jose,California,,,,false,,
zcrm_1781014000078101350,2/2/2021,2/2/2021,107091,615 N NORTHAVEN DRIVE,LONE STAR,Texas,,,,false,,
zcrm_1781014000078026421,2/1/2021,2/17/2021,1215,3225 W Shandon Ave,Midland,Texas,,,,false,,
zcrm_1781014000078013213,2/1/2021,2/22/2021,1767,1123 Geneva Grove Ct,San Marcos,Texas,,,,false,,
zcrm_1781014000077832065,1/29/2021,2/3/2021,63258,12218 El Santo Way,San Antonio,Texas,"Mar 10, 2021",,,false,,
zcrm_1781014000077754207,1/29/2021,1/29/2021,3532,154 E BRACEBRIDGE CIRCLE,THE WOODLANDS,Texas,,,,false,,
zcrm_1781014000077552637,1/27/2021,1/28/2021,29087,11142 Redstone Cove Drive,EL Paso,Texas,,,,false,,
zcrm_1781014000077196790,1/24/2021,1/24/2021,13108,8413 Hamilton drive,Amarillo,Texas,,,,false,,
zcrm_1781014000076857311,1/20/2021,1/27/2021,110187,14690 Bond,Beaumont,Texas,,,,false,,
zcrm_1781014000076787223,1/20/2021,1/21/2021,110187,16560 Wilber Rd,Hamshire,Texas,,,,false,,
zcrm_1781014000076685661,1/19/2021,1/27/2021,29087,12349 Westbury Ave.,El Paso TX,Texas,,,,false,,
zcrm_1781014000076600104,1/18/2021,1/18/2021,157537,409 Poe St,Quitman,Texas,,,,false,,
zcrm_1781014000076590970,1/18/2021,1/26/2021,71328,14604 Lake Crescent Drive,Conroe,Texas,,,,false,,
zcrm_1781014000076560402,1/18/2021,1/18/2021,157613,"611 Santa Fe Trail, Canyon, TX, USA",Canyon,Texas,,,,false,,
zcrm_1781014000076252593,1/14/2021,1/19/2021,111949,729 W. Avenue B,Copperas Cove,Texas,,,,false,,
zcrm_1781014000075957283,1/11/2021,1/12/2021,116658,2419 Vine Ave,McAllen,Texas,,,,false,,
zcrm_1781014000075898811,1/11/2021,2/8/2021,13042,9151 BRIDLE TRAILS DR,Amarillo,Texas,,,,false,,
zcrm_1781014000075828310,1/10/2021,1/11/2021,50569,106 Mediterra Way,The Woodlands,Texas,,,,false,,
zcrm_1781014000075773201,1/8/2021,1/11/2021,32366,1450 Highway 30 E,Huntsville,Texas,,,,false,,
zcrm_1781014000075630951,1/7/2021,1/7/2021,ID:33396a10-2e23-408c-8045-658d1b3b635c,680 Alberta Avenue #L,Sunnyvale,California,,,,false,,
zcrm_1781014000075442011,1/5/2021,1/9/2021,33117,1608 E. Everglade,Odessa,Texas,,,,false,,
zcrm_1781014000075432360,1/5/2021,1/5/2021,130246,9 Tropicana,Odessa,Texas,,,,false,,
zcrm_1781014000075190132,1/3/2021,1/4/2021,13083,1100 Fox Hollow Avenue,Amarillo,Texas,,,,false,,
zcrm_1781014000074462574,12/23/2020,12/28/2020,62114,613 W Brewster,Denison,Texas,"Oct 20, 2021",,,true,,
zcrm_1781014000074214193,12/21/2020,12/22/2020,,3036 Rain Dance Loop,Harker Heights,,"Jul 29, 2022",,,false,,
zcrm_1781014000073940157,12/18/2020,1/14/2021,1009,1508 E County Rd 145,Midland,Texas,,,,false,,
zcrm_1781014000073820012,12/17/2020,12/18/2020,8258,1803 Richardson Ave #101,Dallas,Texas,,,,false,,
zcrm_1781014000073807072,12/17/2020,1/13/2021,7904,10102 W County Rd 52,Midland,Texas,,,,false,,
zcrm_1781014000073723461,12/17/2020,12/18/2020,8258,1803 Richardson Ave #106,Dallas,Texas,,,,false,,
zcrm_1781014000072784609,12/8/2020,12/8/2020,7170,826 Venado Hills,San Antonio,Texas,,,,false,,
zcrm_1781014000072759179,12/8/2020,12/8/2020,110187,3721 Woodrow Dr,Port Arthur,Texas,,,,false,,
zcrm_1781014000072586983,12/5/2020,12/5/2020,,152 MORNING VIEW,NEW BRAUNFELS,,,,,false,,
zcrm_1781014000072543529,12/4/2020,12/4/2020,66799,2210 Detering Street,Houston,Texas,,,,false,,
zcrm_1781014000071934324,12/2/2020,12/9/2020,,1555 Bering Drive #128,Houston,,,,,false,,
zcrm_1781014000071676167,11/30/2020,11/30/2020,2523,580 Rangeland Road,Seguin,Texas,,,,false,,
zcrm_1781014000071577536,11/28/2020,11/28/2020,2523,580 Rangeland Road,Seguin,Texas,,,,false,,
zcrm_1781014000070972254,11/20/2020,11/20/2020,126074,1003 Lonesome Trail,Driftwood,Texas,,,,false,,
zcrm_1781014000070950521,11/20/2020,11/20/2020,,"3718 Roadrunner Trail, Midland, TX 79707",Midland,,,,,false,,
zcrm_1781014000070710527,11/18/2020,11/18/2020,7904,911 W Taylor Ave,Midland,Texas,,,,false,,
zcrm_1781014000070380159,11/15/2020,11/16/2020,ID:2bb54291-3563-42ec-bb3b-281b66fa80ee,18857 E Highway 20,Claremore,Oklahoma,,,,false,,
zcrm_1781014000070375060,11/15/2020,11/15/2020,1207,3224 W. Shandon Ave.,Midland,Texas,,,,false,,
zcrm_1781014000070293069,11/13/2020,11/13/2020,119479,113 E Cummings Street,Gainesville,Texas,"Nov 25, 2020",,,false,,
zcrm_1781014000070293037,11/13/2020,11/13/2020,116932,410 Buckler,Pampa,Texas,,,,false,,
zcrm_1781014000070242752,11/13/2020,11/28/2020,131902,6927 Martinique Dr,San Antonio,Texas,"Dec 28, 2020",,,false,,
zcrm_1781014000070063268,11/11/2020,11/19/2020,32411,3725 Fountain Ter,Amarillo,Texas,"Dec 30, 2020",,,false,,
zcrm_1781014000069868257,11/10/2020,11/10/2020,28981,465 CR 6753,Devine,Texas,"Feb 28, 2021",,,false,,
zcrm_1781014000069589100,11/6/2020,11/6/2020,157537,514 Shady ln,Nacogdoches,Texas,,,,false,,
zcrm_1781014000069420184,11/5/2020,11/11/2020,,6027 FM 543,McKinney,,,,,false,,
zcrm_1781014000069331093,11/4/2020,11/4/2020,58780,746 Valeen Lane,Wylie,Texas,"Dec 15, 2020",,,false,,
zcrm_1781014000069259060,11/3/2020,11/3/2020,964,400 Hazel St.,Three Rivers,Texas,,,,false,,
zcrm_1781014000069119311,11/2/2020,11/10/2020,161309,"1409 Possum Trot, Unit A",Austin,Texas,,,,false,,
zcrm_1781014000069113367,11/2/2020,11/10/2020,161309,"1409 Possum Trot, Unit B",Austin,Texas,,,,false,,
zcrm_1781014000068736071,10/29/2020,10/31/2020,51430,2707 Hampton Park,Manvel,Texas,,,,false,,
zcrm_1781014000068735945,10/29/2020,8/17/2022,158,1909 Alguno Rd,Austin,Texas,,,,false,,
zcrm_1781014000068651209,10/28/2020,10/28/2020,149130,1742 Bradenburg Dr,San Antonio,Texas,"Mar 3, 2021",,,true,,
zcrm_1781014000068220192,10/23/2020,10/23/2020,,2120 S Harrison,Amarillo,,,,,false,,
zcrm_1781014000067985231,10/21/2020,10/27/2020,22791,14101,Austin,Texas,,,,false,,
zcrm_1781014000067930560,10/21/2020,10/23/2020,12843,1114 Summer St,Houston,Texas,,,,false,,
zcrm_1781014000067825411,10/20/2020,10/20/2020,,1808 Wilson Ave,Orange,,,,,false,,
zcrm_1781014000067667002,10/19/2020,10/19/2020,92399,4 1/2 2nd St,Coplay,Pennsylvania,,,,false,,
zcrm_1781014000067368859,10/15/2020,10/16/2020,51500,5049 County Road 208,Danbury,Texas,,,,false,,
zcrm_1781014000066929319,10/12/2020,10/12/2020,1077,4814 Timber Ln,Midland,Texas,"May 7, 2021",,,false,,
zcrm_1781014000066897646,10/11/2020,10/11/2020,155810,3433 Plains st,Copperas Cove,Texas,"Nov 19, 2020",,,false,,
zcrm_1781014000066599472,10/7/2020,10/7/2020,101791,1259 MACHEN LANE,GILMER,Texas,,,,false,,
zcrm_1781014000066549345,10/7/2020,10/9/2020,44457,7923 Forest Flame,San Antonio,Texas,,,,false,,
zcrm_1781014000066487296,10/6/2020,10/9/2020,108391,2209 Sinclair Ave,Midland,Texas,"Nov 18, 2020",,,false,,
zcrm_1781014000065550092,9/28/2020,9/29/2020,14441,2707 Stuart Manor,Houston,Texas,,,,false,,
zcrm_1781014000065473034,9/26/2020,10/27/2020,148427,2412 Cambridge Ave,Wichita Falls,Texas,"Jan 22, 2021",,,true,,
zcrm_1781014000064879690,9/22/2020,10/30/2020,73116,192 An County Road 363,Palestine,Texas,"Dec 21, 2020",,,true,,
zcrm_1781014000064738061,9/20/2020,9/24/2020,64998,19824 Panther Dr.,Pflugerville,Texas,,,,false,,
zcrm_1781014000064694027,9/19/2020,9/30/2020,22702,1300 High Chaparral Dr,Leander,Texas,,,,false,,
zcrm_1781014000064528244,9/17/2020,9/20/2020,18798,614 Vista View Trail,Spicewood,Texas,,,,false,,
zcrm_1781014000064506241,9/17/2020,9/27/2020,59768,2710 Grants Lake Blvd #11,Sugar Land,Texas,"Dec 11, 2020",,,true,,
zcrm_1781014000063895253,9/10/2020,9/28/2020,62835,3003 Rustic Gardens Drive,Spring,Texas,"Dec 29, 2020",,,true,,
zcrm_1781014000063557913,9/6/2020,9/22/2020,136654,1335 Hwy 1131,Vidor,Texas,,,,false,,
zcrm_1781014000063492265,9/4/2020,9/10/2020,68471,500 N Pearl St,Trenton,Texas,,,,false,,
zcrm_1781014000062927181,8/29/2020,8/31/2020,140484,4506 Janelle Dr,Killeen,Texas,,,,false,,
zcrm_1781014000060768875,8/7/2020,8/7/2020,,10868 Carneie Dr,Forest Park,,,,,false,,
zcrm_1781014000060543400,8/5/2020,8/5/2020,3024,155 River Star,New Braunfels,Texas,,,,false,,
zcrm_1781014000060184358,8/1/2020,8/1/2020,3525,23493 Aiken Woods Dr,New Caney,Texas,,,,false,,
zcrm_1781014000058543004,7/16/2020,7/16/2020,,"2106 E State Highway 114, Ste 101",Southlake,,,,,false,,
zcrm_1781014000058307209,7/14/2020,7/14/2020,135998,4310 Rifle Dr,Killeen,Texas,,,,false,,
zcrm_1781014000058257710,7/13/2020,7/28/2020,132899,4504 Steamboat Springs Dr.,Killeen,Texas,,,,false,,
zcrm_1781014000057575196,7/6/2020,8/31/2021,21146,"3800 Holland Ave., Suite 13",Dallas,Texas,,,,false,,
zcrm_1781014000056534937,6/24/2020,6/26/2020,ID:25d09136-da01-4831-8885-83d393288684,2061 Sienna Trail,Lewisville,Texas,,,,false,,
zcrm_1781014000055482156,6/12/2020,3/7/2021,110187,132 Grand Chase Dr,Nederland,Texas,,,,false,,
zcrm_1781014000050343018,4/11/2020,4/13/2020,112194,5703 Ambrose Circle,Temple,Texas,,,,false,,
zcrm_1781014000050143724,4/8/2020,4/8/2020,,2106 E State Highway 114 Ste 101,Southlake,,,,,false,,
zcrm_1781014000049796121,4/3/2020,4/3/2020,36304,3005 Rocky 0Poont,Pearland,Texas,,,,false,,
zcrm_1781014000049619853,4/1/2020,4/1/2020,29963,4101 Preservation Cove,Austin,Texas,,,,false,,
zcrm_1781014000048777547,3/22/2020,9/11/2020,,2107 Northrup,Midland,,,,,false,,
zcrm_1781014000048722272,3/20/2020,3/30/2020,13003,7201 Beeson St.,Amarillo,Texas,"Apr 30, 2020",,,true,,
zcrm_1781014000048719347,3/20/2020,3/20/2020,27190,2602 Johnson Road,Aransas Pass,Texas,"Dec 29, 2020",,,false,,
zcrm_1781014000048574923,3/18/2020,3/18/2020,60556,412 Edward,Longview,Texas,,,,false,,
zcrm_1781014000048302428,3/15/2020,4/17/2020,,1809 Southeast Pkwy,Arlington,,,,,false,,
zcrm_1781014000047632272,3/5/2020,3/5/2020,,124 N 4th,Killeen,,,,,false,,
zcrm_1781014000047226305,2/28/2020,3/2/2020,4074,6606 FREE RANGE DRIVE,Dallas,Texas,,,,false,,
zcrm_1781014000047092689,2/27/2020,3/22/2020,51113,1915 Westcliff Pkwy,Amarillo,Texas,,,,false,,
zcrm_1781014000046038444,2/14/2020,3/30/2022,41723,847 Middle Run Court,Duncanville,Texas,,,,false,,
zcrm_1781014000045423044,2/6/2020,2/6/2020,380,11901 Yaupon Holly,Austin,Texas,,,,false,,
zcrm_1781014000045379093,2/5/2020,2/6/2020,101538,4000 Eastridge Dr,Snyder,Texas,,,,false,,
zcrm_1781014000044246053,1/20/2020,1/20/2020,,3011 Val Drive,Austin,,,,,false,,
zcrm_1781014000043758221,1/9/2020,2/18/2020,,9310 Bee Balm Ave,Odessa,,"Apr 15, 2020",,,false,,
zcrm_1781014000042418028,12/13/2019,12/13/2019,59153,3507 Juniper Grove,San Antonio,Texas,,,,false,,
zcrm_1781014000039553127,11/4/2019,11/4/2019,13021,7304 Albany Dr,Amarillo,Texas,,,,false,,
zcrm_1781014000039152017,10/25/2019,10/25/2019,54077,16766 Warbler Drive,Conroe,Texas,"Dec 19, 2019",,,false,,
zcrm_1781014000038793326,10/21/2019,10/29/2019,746,790 Potthast Dr,New Braunfels,Texas,,,,false,,
zcrm_1781014000037916346,10/8/2019,10/10/2019,,7601 Countryside Dr,Amarillo,,,,,false,,
zcrm_1781014000036412574,9/12/2019,9/28/2019,,6601 E County Rd 52,Midland,,"Oct 28, 2019",,,false,,
zcrm_1781014000035844875,9/4/2019,9/5/2019,33310,601 W Bois D Arc Street,Henrietta,Texas,,,,false,,
zcrm_1781014000035660900,9/3/2019,9/3/2019,48528,105 Segura Lane E,Llano,Texas,,,,false,,
zcrm_1781014000034729063,8/19/2019,8/21/2019,22974,950 E 53rd St,Austin,Texas,,,,false,,
zcrm_1781014000034712806,8/19/2019,8/19/2019,2999,11737 US Hwy 281N,Spring Branch,Texas,,,,false,,
zcrm_1781014000033734057,7/30/2019,7/30/2019,380,6001 Krause Lane,Austin,Texas,,,,false,,
zcrm_1781014000032490195,7/7/2019,7/10/2019,,4908 Whitman Dr,Midland,,"Sep 6, 2019",,,true,,
zcrm_1781014000032434886,7/5/2019,7/5/2019,7904,5120 Sunnyside Dr,Midland,Texas,"Aug 7, 2019",,,false,,
zcrm_1781014000028992092,5/3/2019,5/4/2019,24452,7 INWOOD KNOLL,SAN ANTONIO,Texas,,,,false,,
zcrm_1781014000026837729,3/20/2019,4/4/2019,5207,13624 Arkansas Lane,Iowa Park,Texas,"Jul 31, 2019",,,false,,
zcrm_1781014000025010020,2/13/2019,2/16/2019,3227,128 Teresa,San Antonio,Texas,"Oct 31, 2019",,,false,,
zcrm_1781014000024549176,2/5/2019,2/5/2019,6656,2701 Los Gatos Ln,Fort Worth,Texas,,,,false,,
zcrm_1781014000024499634,2/4/2019,2/4/2019,7904,1603 Wrangler Ln,Midland,Texas,"Jan 1, 2021",,,true,,
zcrm_1781014000021508028,11/26/2018,11/26/2018,,230 Dwyer Ave #704,Sasn Antonio,,,,,false,,
,,,,,,,,,,,,
